n	h	f	time	MAX_GENERATIONS	CONSTANT_MEMBERS	POPULATION_SIZE	CROSSOVER_CHANCE	MUTATION_CHANCE	SWAP_ELEMENT_CHANCE	CHANGE_R_CHANCE
10	0.4	1178	0.025320409999949334	5	0.3	20	0.3	0.4	0.1	0.2
10	0.6	844	0.02538433100016846	5	0.3	20	0.3	0.4	0.1	0.2
10	0.8	808	0.025502817000415234	5	0.3	20	0.3	0.4	0.1	0.2
10	0.2	2116	0.02567820800049958	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1094	0.025416430000404944	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	976	0.02545380900028249	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	926	0.025385643000845448	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1116	0.02544041900000593	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	648	0.025463075000516255	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	727	0.025336734000120487	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	880	0.026110641999366635	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1858	0.02596158699998341	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	950	0.02548388499963039	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	826	0.025679723000394006	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	821	0.025554779000231065	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2279	0.025516371000776417	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1232	0.025523121999867726	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	839	0.025491558999419794	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	905	0.025402464000762848	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1454	0.025561108000147215	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	720	0.02544353699977364	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	574	0.02551600700007839	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	630	0.025429250999877695	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1550	0.025357352000355604	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1070	0.02551562400003604	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	1043	0.025452182000663015	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	833	0.025324257000647776	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	3154	0.025387777000105416	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1919	0.025360023999382975	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	1586	0.025426152999898477	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	1398	0.025387656000020797	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2633	0.025302658999862615	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1539	0.025393331000486796	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	840	0.025455400999817357	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	942	0.0253259959999923	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2834	0.02543452499958221	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1548	0.025328936000732938	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	1025	0.025416170000426064	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	890	0.025379421999787155	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2665	0.02530783300062467	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1178	0.02543790399977297	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	788	0.025270168999668385	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	886	0.025344516000586736	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1953	0.025688308000098914	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1069	0.02544723399932991	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	978	0.02544705200034514	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	971	0.0254741250000734	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1176	0.02546874600011506	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	639	0.025328675000309886	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	937	0.025410835999537085	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	668	0.025467506999120815	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1966	0.02578773299956083	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	961	0.025592435999897134	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	827	0.025498494999737886	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	821	0.025611770999603323	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2273	0.025592527999833692	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1253	0.02543756700015365	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	1137	0.025391647999640554	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	860	0.0254854240001805	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1382	0.02541237799960072	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	726	0.025449037000726094	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	556	0.025340662999951746	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	630	0.025456012999711675	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1543	0.02540412600046693	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	971	0.025288306000220473	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	913	0.025386913999682292	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	1055	0.025248342999475426	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	3220	0.025438745000428753	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1919	0.02540993000002345	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	1767	0.025299631000052614	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	2149	0.025396387999535364	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2652	0.025388111999745888	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1518	0.025412547000087216	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	811	0.025386328999957186	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	1011	0.02535312200052431	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2704	0.025516071999845735	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1626	0.02536957899974368	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	1285	0.025410405000002356	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	1249	0.025375047999659728	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2515	0.025377204000506026	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1182	0.02541908799958037	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	844	0.02541428899985476	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	844	0.025407889999769395	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1967	0.025702191999698698	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1090	0.025505664999400324	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	1037	0.025387314999534283	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	965	0.025435495999772684	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1077	0.025463275000220165	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	624	0.025402148000466696	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	702	0.025509359999887238	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	886	0.025468566000199644	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1630	0.02571349299978465	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	967	0.025604667000152403	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	832	0.025520436999613594	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	877	0.02564716100005171	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2181	0.025651584999650368	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1247	0.0254572530002406	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	1101	0.02550888699988718	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	829	0.025380926000252657	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1364	0.025614228000449657	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	738	0.02549850899958983	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	530	0.02548825699977897	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	630	0.025469797999903676	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1541	0.025380633000168018	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1017	0.025348819999635452	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	866	0.0254116050000448	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	809	0.02536352899915073	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	3205	0.025452570999732416	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1832	0.027411652999944636	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	1661	0.0254040330000862	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	1720	0.025338025999189995	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2848	0.025392403000296326	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1437	0.02534045700031129	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	1138	0.025425849999919592	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	943	0.025487320000138425	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2504	0.025359899000250152	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1446	0.025360415000250214	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	1125	0.025260377999984485	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	874	0.02538889500010555	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2183	0.025361606999467767	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1294	0.025306249000095704	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	844	0.02546380700005102	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	787	0.025462313999923936	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1965	0.025532267000016873	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1030	0.025471535999713524	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	871	0.02539828299995861	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	968	0.025401609999789798	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1053	0.025606750000406464	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	663	0.0255019229998652	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	702	0.025376115999279136	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	913	0.025501213000097778	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1849	0.025675894999949378	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	963	0.025655803000518063	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	869	0.025554866000675247	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	826	0.025550270000167075	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2225	0.02557961799993791	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1244	0.02548764599941933	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	1051	0.025419480999516963	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	827	0.025473836999481136	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1220	0.02556955399995786	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	756	0.025358492999657756	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	561	0.025451849999626575	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	559	0.025329315000817587	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1571	0.02538767900023231	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1060	0.02532931599944277	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	935	0.02532105499994941	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	833	0.025334017000204767	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2907	0.025301499999841326	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1895	0.025360992000059923	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	1644	0.025453166000261263	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	1461	0.02528984299988224	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2680	0.025391812000634673	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1559	0.025359887999911734	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	1082	0.02546978099962871	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	740	0.02544341000066197	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2842	0.025340895000226737	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1496	0.02543002099992009	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	1074	0.02533419999963371	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	785	0.025381642999491305	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2435	0.0253955029993449	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1296	0.025400989999980084	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	844	0.02546148399960657	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	769	0.025443276000260084	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2035	0.025475292000010086	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1094	0.025405586000488256	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	891	0.025399713999831874	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	896	0.025382075999914377	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1077	0.02550751700073306	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	639	0.025365877000695036	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	687	0.02555812800073909	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	904	0.025488199000392342	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1974	0.025588647999938985	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	950	0.02559548699991865	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	839	0.025498539000182063	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	825	0.025468216999797733	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2295	0.025558240999998816	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1241	0.025514893000035954	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	994	0.025526626000100805	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	918	0.02558787299949472	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1420	0.025389887000528688	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	638	0.025398959999620274	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	541	0.025347824999698787	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	630	0.025308092000159377	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	1571	0.02540146100000129	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1030	0.025288765000368585	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	957	0.025323277000097733	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	1072	0.025395746999492985	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	3365	0.02534414099955029	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1919	0.025303520999841567	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	2049	0.025363303000631277	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	1574	0.02531544900011795	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2333	0.02527030900000682	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1266	0.025315169999885256	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	1206	0.025232947999938915	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	660	0.025354686999889964	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2874	0.02529288200003066	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1538	0.02534765000018524	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	1220	0.025454687999626913	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	1347	0.025324025000372785	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2557	0.025433390999751282	5	0.3	20	0.3	0.4	0.1	0.3
10	0.4	1236	0.025376816999596485	5	0.3	20	0.3	0.4	0.1	0.3
10	0.6	842	0.02528624799924728	5	0.3	20	0.3	0.4	0.1	0.3
10	0.8	896	0.025513970999782032	5	0.3	20	0.3	0.4	0.1	0.3
10	0.2	2127	0.02564936500039039	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1187	0.02548092200049723	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	966	0.025481908000074327	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	966	0.025363821000610187	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1273	0.02542257899949618	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	627	0.025535161000334483	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	895	0.025375870999596373	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	796	0.025500904999717022	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1908	0.025599289000638237	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	944	0.02551525800026866	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	826	0.025620807999985118	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	814	0.02560505900055432	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2211	0.025459825999860186	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1238	0.02548689099967305	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	1107	0.025572231999831274	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	830	0.0254144680002355	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1357	0.025470821999988402	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	652	0.02544857700013381	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	556	0.025371589000314998	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	630	0.02539966499989532	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1543	0.025282794999839098	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	984	0.025303561999862723	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	815	0.025340865000544	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	903	0.025266884999837202	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2872	0.0253713219999554	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1934	0.025194544999976642	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	1625	0.025370011000632076	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	1491	0.025351213000249118	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2888	0.025352345000101195	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1529	0.025425261000236787	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	1083	0.02535120500033372	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	878	0.02532547999999224	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2646	0.025336443000014697	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1584	0.025405494000551698	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	1078	0.027466481000374188	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	846	0.025400288999662735	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2115	0.025422918000003847	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1190	0.025274216000070737	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	850	0.025457605999690713	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	874	0.02538128800006234	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1993	0.025478503000158526	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1030	0.025472338999861677	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	1025	0.025528340000164462	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	1001	0.025374738000209618	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1297	0.025549477999447845	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	663	0.025483033999989857	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	804	0.025454417999753787	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	766	0.025495413000498957	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1758	0.025563316000443592	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	955	0.02556819299934432	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	885	0.02570209799978329	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	856	0.025448366000091482	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2279	0.025738841999555007	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1230	0.02559091199964314	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	1037	0.02539809400059312	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	930	0.025471130999903835	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1376	0.025542501000018092	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	769	0.025504215999717417	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	628	0.02544035599930794	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	611	0.02531565800018143	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1543	0.02542442900085007	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1070	0.025358007000249927	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	866	0.025362778000271646	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	910	0.025364085000546766	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	3205	0.025341298000057577	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1919	0.0254124729999603	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	1809	0.02531270899999072	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	1508	0.025351223000143364	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2383	0.02546204600002966	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1440	0.025387088000570657	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	1099	0.02541978299996117	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	807	0.025373765000040294	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2726	0.025308878000032564	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1692	0.025528871999995317	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	1001	0.025360822000038752	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	804	0.02544541399947775	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2163	0.02552808299969911	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1180	0.02532461000009789	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	782	0.025407463999727042	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	695	0.025386852999872644	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2050	0.02555649599980825	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1177	0.025523459000396542	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	927	0.025510198999654676	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	895	0.02543392400002631	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1216	0.025551628000357596	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	663	0.025485449000370863	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	835	0.02547866300028545	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	702	0.025481306999608933	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1748	0.02555030599978636	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	962	0.02575151699966227	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	821	0.025696126999719127	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	807	0.025565115999597765	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2260	0.02584164200015948	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1265	0.025801724000302784	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	1105	0.025429469000300742	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	1134	0.025592260999474092	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1395	0.02559275100065861	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	750	0.02543984099975205	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	575	0.02562080000006972	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	617	0.025506901999506226	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1543	0.02540833900002326	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1068	0.025387363999470836	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	880	0.025431103000300936	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	812	0.025498985000012908	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	3007	0.025455935000536556	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1768	0.025635665999288904	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	1782	0.025525506000121823	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	1510	0.025380507000591024	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2665	0.025510843999654753	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1491	0.02547771300032764	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	988	0.02533051400041586	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	732	0.02545138200002839	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2706	0.025435977999222814	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1366	0.025377156999638828	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	1114	0.025458995000008144	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	708	0.02539937999972608	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2375	0.02548754600047687	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1190	0.025416673000108858	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	853	0.0253291459994216	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	823	0.025489009999546397	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1977	0.025728842999342305	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1053	0.02542660699964472	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	989	0.025438366000344104	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	1017	0.025432077000004938	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1074	0.025541703999806487	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	663	0.025467868000305316	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	951	0.025401321000572352	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	923	0.02555394599949068	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1708	0.025737584999660612	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1013	0.025548820000039996	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	852	0.025634554000134813	5	0.3	20	0.3	0.4	0.2	0.2
